image_name,iou,dice,success
0fe16858-149c-4c38-b9ce-97879605d0c9.jpg,0.8881382521127473,0.9407555311365129,True
0f92c3df-cfaa-489a-bbe1-d89f78724849.jpg,0.9227429159563861,0.9598193375710941,True
101a484a-5a31-493d-97a9-3ec5650c8bb1.jpg,0.8564496421714086,0.9226747903268269,True
1020f3b4-12fa-406c-aa42-83d75d221005.jpg,0.5869519318741643,0.739722382367289,True
1033b8ec-9777-4add-b023-b884df880de5.jpg,0.8568783068783069,0.9229234933751247,True
13917869-c5a4-479d-b741-8985b63316d8.jpg,0.9535960591133005,0.976246911089818,True
112df579-18d6-4841-8899-9f3c8b0637cb.jpg,0.8694526365459478,0.9301681353664808,True
125eb33d-d488-460a-9a77-8e7098d24371.jpg,0.7613584807829412,0.864512805416544,True
11ead7bf-94d6-47e4-a861-ba300acc4e96.jpg,0.8683494184607771,0.9295364238410596,True
131271c5-f706-48ba-bd64-5d88766d85f0.jpg,0.9054034616675457,0.9503535391661005,True
131bc582-ed7f-4d5e-b61f-78db7e63c043.jpg,0.8272605137808899,0.9054653209455696,True
107c011e-d7d8-4c81-acb8-f925b4308d3f.jpg,0.9278961012555279,0.9625996967899282,True
14190fb6-34dc-4d24-8d86-b5a490fca6d7.jpg,0.953324201875461,0.9761044285020767,True
143748af-6fd9-4c0e-b80d-d913bf3a8413.jpg,0.8755174390218015,0.9336276174306735,True
14552594-a205-4c89-a9e9-ee8ee07d4f7e.jpg,0.9000213903743316,0.947380271542116,True
147257f5-7401-4f3a-bacb-7c16611c2ef1.jpg,0.1964661872593884,0.32841076388361895,False
14804508-bacb-453c-8c5e-a4f2868a64ca.jpg,0.8703013282977453,0.9306535958992769,True
14e8ff37-a238-4c55-8049-4e2b37369663.jpg,0.554542818080126,0.7134481104418741,True
14e5d20e-c798-4ce2-82d0-f1f354c89ea1.jpg,0.9270205066344994,0.9621283255086072,True
14a24372-c34a-4160-8526-77073d54e47b.jpg,0.9121533795493935,0.9540588002039313,True
15344e66-9bdb-4698-bd3e-de5de654c949.jpg,0.8653360468822794,0.9278071351578726,True
1512ecf6-6d16-4204-95d0-d9cce4713b1d.jpg,0.9134479607940859,0.9547664525091162,True
158acc62-d250-428e-b62a-7785f8f32883.jpg,0.6390239502791876,0.7797615772122644,True
16a97173-c081-4830-a97c-e1064f4c033e.jpg,0.82870465546564,0.9063296831325979,True
174a9acb-8d5b-49ea-93fc-63899d6f8b54.jpg,0.9409935789117945,0.9695998885677474,True
16e47baf-7641-4361-bb48-2f301e6105eb.jpg,0.9068986991419873,0.951176587985558,True
183fe344-67ec-4513-aee8-fc9922a46e93.jpg,0.7507316889545553,0.8576204951232164,True
18985631-fefe-4fbf-aa2b-03a6e3a720da.jpg,0.8852057245080501,0.9391078257403945,True
19034340-d030-4a4e-9acf-3a14c8388b27.jpg,0.3740648379052369,0.5444646098003629,False
