run_id,image_id,image_name,split,tool_mode,query_policy,snapshot_policy,scope_policy,thinking_level,replicate_idx,iou,dice,precision,recall,qc_pass,selected_attempt_index,retrieval_duplicate,retrieval_mask_source,audit_unavailable,analysis_primary,analysis_sensitivity,run_record_path,mask_path
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,1.0,1.0,0.0,0.0,False,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_b8e2552ec0978e0d.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,1.0,1.0,0.0,0.0,False,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_b8e2552ec0978e0d.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,1.0,1.0,0.0,0.0,False,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_b8e2552ec0978e0d.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,3,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_b955a64ef362ee6c.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_ea00b397caaec084.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_234166c92c4e5a69.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_7879088b1405e4bf.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530,1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10000.1517875220.938530\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_5cdde205c372f6fe.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_a433a0e4a91bd5b3.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_2c1e6daad753d65c.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_f5d174125a322df3.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580,1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10001.1517875220.930580\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_725c52ac77a19fd9.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_d8e900e22a2ceab9.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_5bcc3d25239d92f9.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_f2fe3f6141366338.png
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397,1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10002.1517875220.939397\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260301-215803\final\final_mask_18e7adbaf5ba27b4.png
