image_name,iou,dice,success
0004a718-546c-41c2-9c69-c4685093a039.jpg,0.20308368251901876,0.3376052480302979,False
01dbf397-c0fc-40e7-9b04-86de70781c9a.jpg,0.9239687348068365,0.9604820682282049,True
01e6cfd7-bdb6-4929-9fc0-9a7dd2d3c7f7.jpg,0.8123685317627262,0.8964716805942433,True
00f98835-8fd8-43fe-960d-f4a1159c30f1.jpg,0.9045418405883522,0.9498786756072742,True
01c95ee8-79cc-46f4-a6a0-834d8a6045d4.jpg,0.902149529581143,0.9485579504149688,True
01503109-d81f-404e-a919-31de1aceb6b9.jpg,0.6374568887275368,0.7785937976332344,True
0198bc50-169e-456c-a56b-970a7f7d23b7.jpg,0.8892049127343244,0.9413535892698283,True
0017b7c7-90f8-4de2-8723-1d87e5c58317.jpg,0.5797378557375232,0.7339671625035082,True
01dcc13a-85ab-4d6e-b42b-5d631e076ac2.jpg,0.5316822812278276,0.6942461733011892,True
0048d8c5-b59d-461c-9834-f44a727e191d.jpg,0.925426807119506,0.9612692663233158,True
026e9707-e74d-434f-98f4-6ceb2c707577.jpg,0.8639664980373224,0.9270193417607477,True
02cac873-236f-40bd-a32a-811d6f8fac4c.jpg,0.8444076969332531,0.9156410465400603,True
0652c533-e7c4-43e5-94ee-23507f6db15c.jpg,0.5856787537635816,0.7387104763477256,True
050ffdb1-d81d-4c69-a5b9-751768997cd3.jpg,0.9137798306389531,0.9549477071600966,True
035a608d-30f5-4fe8-8753-ce271b32b546.jpg,0.7794117647058824,0.8760330578512396,True
0603cd1e-53bf-43d7-8a74-d424ff6a6bb2.jpg,0.8506815754758464,0.9193170632361427,True
061ffbcb-f63d-41cf-be13-913e421ddadc.jpg,0.7269873049096783,0.8419138957685619,True
06e1da95-3074-4182-b861-df788d539713.jpg,0.9087708556559008,0.952205292702486,True
038d119f-85bf-4f42-897b-677eb1450b94.jpg,0.8334174393910722,0.9091409533748874,True
06c4d061-7135-461a-beaf-cd7a960564c4.jpg,0.9177016514262317,0.9570849049889688,True
0717c96c-f567-4d7e-bebc-96e43ced5b4b.jpg,0.9207193074196734,0.9587234364365121,True
0796dd78-32a9-4b09-8198-e8afadce0958.jpg,0.7872106943335994,0.8809377616522467,True
07e0f87d-40b1-4044-a55a-87abea3be758.jpg,0.95396910438432,0.9764423626185308,True
07fc8584-f6cd-4b4e-8380-59da422e9c81.jpg,0.9032421887595524,0.9491615876256347,True
09892567-1899-400f-be81-2b97c431732e.jpg,0.7822778166550035,0.877840490797546,True
08932aba-bc54-4e1a-b97c-4214d95e3377.jpg,0.7162193698949825,0.834647810715257,True
08687f33-8195-41ca-8239-929967535ec5.jpg,0.9205203524968527,0.9586155661408032,True
084af1b1-c5fa-42d1-80e8-463e04a03ab7.jpg,0.900022664083174,0.947380977181623,True
08a43621-f3b8-493a-978d-0c802f1cad82.jpg,0.4421974836967262,0.6132273682287385,False
099b142c-4abb-47e6-be7d-230aa7c19fa1.jpg,0.8249266288397574,0.9040655287760528,True
0b2079eb-a468-4c8c-85ce-dc190e8fc703.jpg,0.07028031343404152,0.13133066646539363,False
0c088ae7-94ce-4978-9210-0921352e91f9.jpg,0.5846716444889389,0.73790888670504,True
09a46c0b-d83d-4158-a0af-012e0733c92d.jpg,0.8557890931625697,0.9222913275173575,True
0b556d02-f9ca-4270-b568-3200335c7d08.jpg,0.9212395985956376,0.9590054246945912,True
0cac37d3-0eec-44c7-af10-c88dc8549cbe.jpg,0.7333760325828119,0.8461822695102655,True
0c91bccd-5b06-48bd-8909-ae453b87e5b4.jpg,0.9239921722113503,0.9604947312746653,True
0b792e26-e1dd-4fb7-a6b7-5d76f227a677.jpg,0.7944454272067929,0.8854495268138801,True
0caa229b-ef32-47c0-8d01-cdb57fad26b4.jpg,0.7992657663563656,0.8884354732930118,True
07f2a0b9-b841-434b-9081-3a5455150cbf.jpg,0.6694443040701741,0.8019965714795532,True
0d1aa835-4d9a-40e5-8034-115b15b113df.jpg,0.5948173478581374,0.7459378952166349,True
0d3ab840-bf0a-4856-bcee-fdfa20b280d1.jpg,0.6334225408109375,0.7755770781716594,True
0d486f49-7a49-4dc4-89fc-48b381307320.jpg,0.932423082245491,0.965029957272098,True
0d6e53f5-9820-419a-a10a-682da0e4e8e3.jpg,0.9151808242220353,0.9557121840897613,True
0d98339f-ad6c-4f21-8eab-08b487fcab25.jpg,0.8924214699603538,0.9431529753031707,True
0e2257ff-dab7-405b-a089-0ac5b6ec6731.jpg,0.18623672490578966,0.3139958846251038,False
0dad158b-043d-427d-a656-b1034b9a6a0d.jpg,0.5666984559004747,0.7234301581981958,True
0d622b13-8a9e-4599-9ea5-f8c4a83f50ca.jpg,0.9042000069479023,0.9496901624290779,True
0d944153-a3c5-4d55-be3f-5543d64b5023.jpg,0.5009243771458756,0.6674878291981935,True
