run_id,image_id,image_name,split,tool_mode,query_policy,snapshot_policy,scope_policy,thinking_level,replicate_idx,iou,dice,precision,recall,qc_pass,selected_attempt_index,retrieval_duplicate,retrieval_mask_source,audit_unavailable,analysis_primary,analysis_sensitivity,run_record_path,mask_path,closed_iou,closed_dice,delta_iou_vs_closed,delta_dice_vs_closed
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10025.1517875221.19235,1.2.276.0.7230010.3.1.4.8323329.10025.1517875221.19235.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10025.1517875221.19235\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10025.1517875221.19235\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_3e4befcd27e39cc4.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_ad6626610e845633.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_6530667b07e51cc9.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.024939999421681174,0.048666262289994495,0.026292792472386216,0.3264778247429184,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_44c0e7648a09fe4a.png,0.0,0.0,0.024939999421681174,0.048666262289994495
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915,1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10026.1517875221.22915\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_5ff209015357b817.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_f381708c28a99535.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204.png,unknown,text,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\text\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_0ee0468aaa435cf2.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204.png,unknown,image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,1,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_8c943b9af1612444.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204,1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204.png,unknown,text_image,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10031.1517875221.31204\text_image\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_567c06cec2702dcd.png,0.0,0.0,0.0,0.0
nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651,1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651.png,unknown,closed,model_generated,live_with_caching,open_web,minimal,0,0.0,0.0,0.0,0.0,True,2,False,False,True,True,True,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\run_record.json,D:\Projects\gemini_image_segmentation\artifacts_nanobanana\1.2.276.0.7230010.3.1.4.8323329.10032.1517875221.34651\closed\replicate_0\nanobanana_pneumothorax_smoke_desc_neg_stage0_20260302-010045\final\final_mask_eaab1aea3c85a502.png,0.0,0.0,0.0,0.0
